[206115.574207] audit: type=1400 audit(1780869602.243:146): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=137210 comm="cupsd" capability=12  capname="net_admin"
[208746.604921] TCP: my_cca: seq=16500 cwnd=18 rtt=151 bytes_acked=45299232 bytes_sent=45306472 phase=slow_start Destination: 192.168.88.253:42620
[208746.608717] TCP: my_cca: seq=16600 cwnd=18 rtt=101 bytes_acked=45556976 bytes_sent=45561320 phase=slow_start Destination: 192.168.88.253:42620
[208746.612735] TCP: my_cca: seq=16700 cwnd=18 rtt=120 bytes_acked=45819064 bytes_sent=45826304 phase=slow_start Destination: 192.168.88.253:42620
[208746.616439] TCP: my_cca: seq=16800 cwnd=18 rtt=107 bytes_acked=46072464 bytes_sent=46076808 phase=slow_start Destination: 192.168.88.253:42620
[208746.620172] TCP: my_cca: seq=16900 cwnd=18 rtt=122 bytes_acked=46328760 bytes_sent=46336000 phase=slow_start Destination: 192.168.88.253:42620
[208746.623921] TCP: my_cca: seq=17000 cwnd=18 rtt=136 bytes_acked=46579264 bytes_sent=46586504 phase=slow_start Destination: 192.168.88.253:42620
[208746.627458] TCP: my_cca: seq=17100 cwnd=18 rtt=130 bytes_acked=46828320 bytes_sent=46835560 phase=slow_start Destination: 192.168.88.253:42620
[208746.630899] TCP: my_cca: seq=17200 cwnd=18 rtt=103 bytes_acked=47074480 bytes_sent=47078824 phase=slow_start Destination: 192.168.88.253:42620
[208746.634493] TCP: my_cca: seq=17300 cwnd=18 rtt=126 bytes_acked=47327880 bytes_sent=47332224 phase=slow_start Destination: 192.168.88.253:42620
[208746.638046] TCP: my_cca: seq=17400 cwnd=18 rtt=116 bytes_acked=47574040 bytes_sent=47581280 phase=slow_start Destination: 192.168.88.253:42620
[208746.642042] TCP: my_cca: seq=17500 cwnd=18 rtt=112 bytes_acked=47828888 bytes_sent=47836128 phase=slow_start Destination: 192.168.88.253:42620
[208746.646237] TCP: my_cca: seq=17600 cwnd=18 rtt=110 bytes_acked=48099664 bytes_sent=48104008 phase=slow_start Destination: 192.168.88.253:42620
[208746.649862] TCP: my_cca: seq=17700 cwnd=18 rtt=148 bytes_acked=48351616 bytes_sent=48357408 phase=slow_start Destination: 192.168.88.253:42620
[208746.653341] TCP: my_cca: seq=17800 cwnd=18 rtt=109 bytes_acked=48596328 bytes_sent=48602120 phase=slow_start Destination: 192.168.88.253:42620
[208746.656921] TCP: my_cca: seq=17900 cwnd=18 rtt=112 bytes_acked=48845384 bytes_sent=48854072 phase=slow_start Destination: 192.168.88.253:42620
[208746.660618] TCP: my_cca: seq=18000 cwnd=18 rtt=98 bytes_acked=49100232 bytes_sent=49106024 phase=slow_start Destination: 192.168.88.253:42620
[208746.664442] TCP: my_cca: seq=18100 cwnd=18 rtt=116 bytes_acked=49360872 bytes_sent=49366664 phase=slow_start Destination: 192.168.88.253:42620
[208746.668349] TCP: my_cca: seq=18200 cwnd=18 rtt=147 bytes_acked=49625856 bytes_sent=49633096 phase=slow_start Destination: 192.168.88.253:42620
[208746.671937] TCP: my_cca: seq=18300 cwnd=18 rtt=110 bytes_acked=49873464 bytes_sent=49880704 phase=slow_start Destination: 192.168.88.253:42620
[208746.675509] TCP: my_cca: seq=18400 cwnd=18 rtt=133 bytes_acked=50125416 bytes_sent=50131208 phase=slow_start Destination: 192.168.88.253:42620
[208746.678995] TCP: my_cca: seq=18500 cwnd=18 rtt=118 bytes_acked=50371576 bytes_sent=50378816 phase=slow_start Destination: 192.168.88.253:42620
[208746.684528] TCP: my_cca: seq=18600 cwnd=18 rtt=118 bytes_acked=50626424 bytes_sent=50633664 phase=slow_start Destination: 192.168.88.253:42620
[208746.688184] TCP: my_cca: seq=18700 cwnd=18 rtt=102 bytes_acked=50878376 bytes_sent=50884168 phase=slow_start Destination: 192.168.88.253:42620
[208746.692789] TCP: my_cca: seq=18800 cwnd=18 rtt=147 bytes_acked=51159288 bytes_sent=51167976 phase=slow_start Destination: 192.168.88.253:42620
[208746.696645] TCP: my_cca: seq=18900 cwnd=18 rtt=101 bytes_acked=51417032 bytes_sent=51422824 phase=slow_start Destination: 192.168.88.253:42620
[208746.700953] TCP: my_cca: seq=19000 cwnd=18 rtt=88 bytes_acked=51686360 bytes_sent=51692152 phase=slow_start Destination: 192.168.88.253:42620
[208746.705168] TCP: my_cca: seq=19100 cwnd=18 rtt=155 bytes_acked=51949896 bytes_sent=51958584 phase=slow_start Destination: 192.168.88.253:42620
[208746.709616] TCP: my_cca: seq=19200 cwnd=18 rtt=109 bytes_acked=52229360 bytes_sent=52233704 phase=slow_start Destination: 192.168.88.253:42620
[208746.714436] TCP: my_cca: seq=19300 cwnd=18 rtt=135 bytes_acked=52524752 bytes_sent=52526200 phase=slow_start Destination: 192.168.88.253:42620
[208746.721183] TCP: my_cca: seq=19400 cwnd=18 rtt=111 bytes_acked=52831728 bytes_sent=52836072 phase=slow_start Destination: 192.168.88.253:42620
[208746.725205] TCP: my_cca: seq=19500 cwnd=18 rtt=102 bytes_acked=53098160 bytes_sent=53102504 phase=slow_start Destination: 192.168.88.253:42620
[208746.729096] TCP: my_cca: seq=19600 cwnd=18 rtt=156 bytes_acked=53355904 bytes_sent=53363144 phase=slow_start Destination: 192.168.88.253:42620
[208746.732559] TCP: my_cca: seq=19700 cwnd=18 rtt=98 bytes_acked=53606408 bytes_sent=53612200 phase=slow_start Destination: 192.168.88.253:42620
[208746.736051] TCP: my_cca: seq=19800 cwnd=18 rtt=117 bytes_acked=53858360 bytes_sent=53865600 phase=slow_start Destination: 192.168.88.253:42620
[208746.739592] TCP: my_cca: seq=19900 cwnd=18 rtt=130 bytes_acked=54114656 bytes_sent=54121896 phase=slow_start Destination: 192.168.88.253:42620
[208746.743142] TCP: my_cca: seq=20000 cwnd=18 rtt=104 bytes_acked=54365160 bytes_sent=54370952 phase=slow_start Destination: 192.168.88.253:42620
[208746.746652] TCP: my_cca: seq=20100 cwnd=18 rtt=124 bytes_acked=54611320 bytes_sent=54618560 phase=slow_start Destination: 192.168.88.253:42620
[208746.750248] TCP: my_cca: seq=20200 cwnd=18 rtt=136 bytes_acked=54863272 bytes_sent=54869064 phase=slow_start Destination: 192.168.88.253:42620
[208746.753767] TCP: my_cca: seq=20300 cwnd=18 rtt=133 bytes_acked=55110880 bytes_sent=55118120 phase=slow_start Destination: 192.168.88.253:42620
[208746.757411] TCP: my_cca: seq=20400 cwnd=18 rtt=102 bytes_acked=55362832 bytes_sent=55367176 phase=slow_start Destination: 192.168.88.253:42620
[208746.761241] TCP: my_cca: seq=20500 cwnd=18 rtt=96 bytes_acked=55622024 bytes_sent=55627816 phase=slow_start Destination: 192.168.88.253:42620
[208746.764997] TCP: my_cca: seq=20600 cwnd=18 rtt=116 bytes_acked=55873976 bytes_sent=55881216 phase=slow_start Destination: 192.168.88.253:42620
[208746.768611] TCP: my_cca: seq=20700 cwnd=18 rtt=105 bytes_acked=56127376 bytes_sent=56131720 phase=slow_start Destination: 192.168.88.253:42620
[208746.772376] TCP: my_cca: seq=20800 cwnd=18 rtt=119 bytes_acked=56377880 bytes_sent=56385120 phase=slow_start Destination: 192.168.88.253:42620
[208746.776182] TCP: my_cca: seq=20900 cwnd=18 rtt=124 bytes_acked=56639968 bytes_sent=56647208 phase=slow_start Destination: 192.168.88.253:42620
[208746.779788] TCP: my_cca: seq=21000 cwnd=18 rtt=139 bytes_acked=56889024 bytes_sent=56896264 phase=slow_start Destination: 192.168.88.253:42620
[208746.783471] TCP: my_cca: seq=21100 cwnd=18 rtt=112 bytes_acked=57145320 bytes_sent=57151112 phase=slow_start Destination: 192.168.88.253:42620
[208746.787218] TCP: my_cca: seq=21200 cwnd=18 rtt=109 bytes_acked=57400168 bytes_sent=57405960 phase=slow_start Destination: 192.168.88.253:42620
[208746.790886] TCP: my_cca: seq=21300 cwnd=18 rtt=134 bytes_acked=57653568 bytes_sent=57660808 phase=slow_start Destination: 192.168.88.253:42620
[208746.794527] TCP: my_cca: seq=21400 cwnd=18 rtt=131 bytes_acked=57908416 bytes_sent=57915656 phase=slow_start Destination: 192.168.88.253:42620
[208746.798259] TCP: my_cca: seq=21500 cwnd=18 rtt=142 bytes_acked=58169056 bytes_sent=58176296 phase=slow_start Destination: 192.168.88.253:42620
[208746.801920] TCP: my_cca: seq=21600 cwnd=18 rtt=129 bytes_acked=58423904 bytes_sent=58429696 phase=slow_start Destination: 192.168.88.253:42620
[208746.805533] TCP: my_cca: seq=21700 cwnd=18 rtt=121 bytes_acked=58674408 bytes_sent=58680200 phase=slow_start Destination: 192.168.88.253:42620
[208746.810170] TCP: my_cca: seq=21800 cwnd=18 rtt=117 bytes_acked=58920568 bytes_sent=58927808 phase=slow_start Destination: 192.168.88.253:42620
[208746.814478] TCP: my_cca: seq=21900 cwnd=18 rtt=107 bytes_acked=59185552 bytes_sent=59189896 phase=slow_start Destination: 192.168.88.253:42620
[208746.818992] TCP: my_cca: seq=22000 cwnd=18 rtt=116 bytes_acked=59459224 bytes_sent=59466464 phase=slow_start Destination: 192.168.88.253:42620
[208746.822571] TCP: my_cca: seq=22100 cwnd=18 rtt=103 bytes_acked=59712624 bytes_sent=59716968 phase=slow_start Destination: 192.168.88.253:42620
[208746.826015] TCP: my_cca: seq=22200 cwnd=18 rtt=148 bytes_acked=59958784 bytes_sent=59966024 phase=slow_start Destination: 192.168.88.253:42620
[208746.830496] TCP: my_cca: seq=22300 cwnd=18 rtt=118 bytes_acked=60215080 bytes_sent=60220872 phase=slow_start Destination: 192.168.88.253:42620
[208746.836140] TCP: my_cca: seq=22400 cwnd=18 rtt=125 bytes_acked=60559704 bytes_sent=60566944 phase=slow_start Destination: 192.168.88.253:42620
[208746.841840] TCP: my_cca: seq=22500 cwnd=18 rtt=101 bytes_acked=60904328 bytes_sent=60910120 phase=slow_start Destination: 192.168.88.253:42620
[208746.847893] TCP: my_cca: seq=22600 cwnd=18 rtt=125 bytes_acked=61264880 bytes_sent=61269224 phase=slow_start Destination: 192.168.88.253:42620
[208746.853076] TCP: my_cca: seq=22700 cwnd=18 rtt=131 bytes_acked=61584888 bytes_sent=61587784 phase=slow_start Destination: 192.168.88.253:42620
[208746.858970] TCP: my_cca: seq=22800 cwnd=18 rtt=121 bytes_acked=61929512 bytes_sent=61935304 phase=slow_start Destination: 192.168.88.253:42620
[208746.866287] TCP: my_cca: seq=22900 cwnd=18 rtt=123 bytes_acked=62290064 bytes_sent=62292960 phase=slow_start Destination: 192.168.88.253:42620
[208746.871911] TCP: my_cca: seq=23000 cwnd=18 rtt=116 bytes_acked=62631792 bytes_sent=62639032 phase=slow_start Destination: 192.168.88.253:42620
[208746.877420] TCP: my_cca: seq=23100 cwnd=18 rtt=113 bytes_acked=62970624 bytes_sent=62976416 phase=slow_start Destination: 192.168.88.253:42620
[208746.882987] TCP: my_cca: seq=23200 cwnd=18 rtt=107 bytes_acked=63308008 bytes_sent=63312352 phase=slow_start Destination: 192.168.88.253:42620
[208746.888889] TCP: my_cca: seq=23300 cwnd=18 rtt=109 bytes_acked=63661320 bytes_sent=63665664 phase=slow_start Destination: 192.168.88.253:42620
[208746.894229] TCP: my_cca: seq=23400 cwnd=18 rtt=121 bytes_acked=63987120 bytes_sent=63994360 phase=slow_start Destination: 192.168.88.253:42620
[208746.899491] TCP: my_cca: seq=23500 cwnd=18 rtt=117 bytes_acked=64308576 bytes_sent=64314368 phase=slow_start Destination: 192.168.88.253:42620
[208746.905043] TCP: my_cca: seq=23600 cwnd=18 rtt=102 bytes_acked=64644512 bytes_sent=64650304 phase=slow_start Destination: 192.168.88.253:42620
[208746.910303] TCP: my_cca: seq=23700 cwnd=18 rtt=119 bytes_acked=64960176 bytes_sent=64967416 phase=slow_start Destination: 192.168.88.253:42620
[208746.916028] TCP: my_cca: seq=23800 cwnd=18 rtt=121 bytes_acked=65301904 bytes_sent=65309144 phase=slow_start Destination: 192.168.88.253:42620
[208746.921609] TCP: my_cca: seq=23900 cwnd=18 rtt=127 bytes_acked=65640736 bytes_sent=65646528 phase=slow_start Destination: 192.168.88.253:42620
[208746.927097] TCP: my_cca: seq=24000 cwnd=18 rtt=132 bytes_acked=65975224 bytes_sent=65976672 phase=slow_start Destination: 192.168.88.253:42620
[208746.932586] TCP: my_cca: seq=24100 cwnd=18 rtt=111 bytes_acked=66306816 bytes_sent=66312608 phase=slow_start Destination: 192.168.88.253:42620
[208746.938521] TCP: my_cca: seq=24200 cwnd=18 rtt=104 bytes_acked=66654336 bytes_sent=66660128 phase=slow_start Destination: 192.168.88.253:42620
[208746.944287] TCP: my_cca: seq=24300 cwnd=18 rtt=184 bytes_acked=66996064 bytes_sent=67001856 phase=slow_start Destination: 192.168.88.253:42620
[208746.949404] TCP: my_cca: seq=24400 cwnd=18 rtt=120 bytes_acked=67311728 bytes_sent=67318968 phase=slow_start Destination: 192.168.88.253:42620
[208746.954763] TCP: my_cca: seq=24500 cwnd=18 rtt=129 bytes_acked=67633184 bytes_sent=67638976 phase=slow_start Destination: 192.168.88.253:42620
[208746.959856] TCP: my_cca: seq=24600 cwnd=18 rtt=164 bytes_acked=67956088 bytes_sent=67963328 phase=slow_start Destination: 192.168.88.253:42620
[208746.964836] TCP: my_cca: seq=24700 cwnd=18 rtt=118 bytes_acked=68270304 bytes_sent=68276096 phase=slow_start Destination: 192.168.88.253:42620
[208746.970113] TCP: my_cca: seq=24800 cwnd=18 rtt=127 bytes_acked=68593208 bytes_sent=68600448 phase=slow_start Destination: 192.168.88.253:42620
[208746.975849] TCP: my_cca: seq=24900 cwnd=18 rtt=135 bytes_acked=68940728 bytes_sent=68947968 phase=slow_start Destination: 192.168.88.253:42620
[208746.979765] TCP: my_cca: seq=25000 cwnd=18 rtt=137 bytes_acked=69205712 bytes_sent=69212952 phase=slow_start Destination: 192.168.88.253:42620
[208746.983317] TCP: my_cca: seq=25100 cwnd=18 rtt=131 bytes_acked=69456216 bytes_sent=69463456 phase=slow_start Destination: 192.168.88.253:42620
[208746.987210] TCP: my_cca: seq=25200 cwnd=18 rtt=118 bytes_acked=69709616 bytes_sent=69716856 phase=slow_start Destination: 192.168.88.253:42620
[208746.991185] TCP: my_cca: seq=25300 cwnd=18 rtt=118 bytes_acked=69970256 bytes_sent=69977496 phase=slow_start Destination: 192.168.88.253:42620
[208746.994740] TCP: my_cca: seq=25400 cwnd=18 rtt=116 bytes_acked=70216416 bytes_sent=70222208 phase=slow_start Destination: 192.168.88.253:42620
[208746.998317] TCP: my_cca: seq=25500 cwnd=18 rtt=149 bytes_acked=70469816 bytes_sent=70477056 phase=slow_start Destination: 192.168.88.253:42620
[208747.002401] TCP: my_cca: seq=25600 cwnd=18 rtt=133 bytes_acked=70730456 bytes_sent=70737696 phase=slow_start Destination: 192.168.88.253:42620
[208747.006078] TCP: my_cca: seq=25700 cwnd=18 rtt=165 bytes_acked=70980960 bytes_sent=70986752 phase=slow_start Destination: 192.168.88.253:42620
[208747.009557] TCP: my_cca: seq=25800 cwnd=18 rtt=114 bytes_acked=71224224 bytes_sent=71230016 phase=slow_start Destination: 192.168.88.253:42620
[208747.013111] TCP: my_cca: seq=25900 cwnd=18 rtt=117 bytes_acked=71464592 bytes_sent=71471832 phase=slow_start Destination: 192.168.88.253:42620
[208747.016770] TCP: my_cca: seq=26000 cwnd=18 rtt=135 bytes_acked=71715096 bytes_sent=71722336 phase=slow_start Destination: 192.168.88.253:42620
[208747.020434] TCP: my_cca: seq=26100 cwnd=18 rtt=127 bytes_acked=71968496 bytes_sent=71975736 phase=slow_start Destination: 192.168.88.253:42620
[208747.024030] TCP: my_cca: seq=26200 cwnd=18 rtt=117 bytes_acked=72214656 bytes_sent=72220448 phase=slow_start Destination: 192.168.88.253:42620
[208747.027697] TCP: my_cca: seq=26300 cwnd=18 rtt=115 bytes_acked=72466608 bytes_sent=72473848 phase=slow_start Destination: 192.168.88.253:42620
[208747.033045] TCP: my_cca: seq=26400 cwnd=18 rtt=112 bytes_acked=72766344 bytes_sent=72772136 phase=slow_start Destination: 192.168.88.253:42620
[208747.037322] TCP: my_cca: seq=26500 cwnd=18 rtt=96 bytes_acked=73038568 bytes_sent=73042912 phase=slow_start Destination: 192.168.88.253:42620
[208747.041273] TCP: my_cca: seq=26600 cwnd=18 rtt=115 bytes_acked=73299208 bytes_sent=73306448 phase=slow_start Destination: 192.168.88.253:42620
[208747.044931] TCP: my_cca: seq=26700 cwnd=18 rtt=116 bytes_acked=73559848 bytes_sent=73567088 phase=slow_start Destination: 192.168.88.253:42620
[208747.048403] TCP: my_cca: seq=26800 cwnd=18 rtt=138 bytes_acked=73806008 bytes_sent=73811800 phase=slow_start Destination: 192.168.88.253:42620
[208747.052060] TCP: my_cca: seq=26900 cwnd=18 rtt=103 bytes_acked=74050720 bytes_sent=74055064 phase=slow_start Destination: 192.168.88.253:42620
[208747.055746] TCP: my_cca: seq=27000 cwnd=18 rtt=145 bytes_acked=74309912 bytes_sent=74315704 phase=slow_start Destination: 192.168.88.253:42620
[208747.059279] TCP: my_cca: seq=27100 cwnd=18 rtt=113 bytes_acked=74553176 bytes_sent=74558968 phase=slow_start Destination: 192.168.88.253:42620
[208747.063124] TCP: my_cca: seq=27200 cwnd=18 rtt=123 bytes_acked=74808024 bytes_sent=74813816 phase=slow_start Destination: 192.168.88.253:42620
[208747.071306] TCP: my_cca: seq=27400 cwnd=18 rtt=125 bytes_acked=75329304 bytes_sent=75335096 phase=slow_start Destination: 192.168.88.253:42620
[208747.075404] TCP: my_cca: seq=27500 cwnd=18 rtt=118 bytes_acked=75579808 bytes_sent=75587048 phase=slow_start Destination: 192.168.88.253:42620
[208747.079249] TCP: my_cca: seq=27600 cwnd=18 rtt=146 bytes_acked=75836104 bytes_sent=75843344 phase=slow_start Destination: 192.168.88.253:42620
[208747.082734] TCP: my_cca: seq=27700 cwnd=18 rtt=119 bytes_acked=76083712 bytes_sent=76090952 phase=slow_start Destination: 192.168.88.253:42620
[208747.086299] TCP: my_cca: seq=27800 cwnd=18 rtt=143 bytes_acked=76328424 bytes_sent=76335664 phase=slow_start Destination: 192.168.88.253:42620
[208747.089886] TCP: my_cca: seq=27900 cwnd=18 rtt=102 bytes_acked=76578928 bytes_sent=76584720 phase=slow_start Destination: 192.168.88.253:42620
[208747.093479] TCP: my_cca: seq=28000 cwnd=18 rtt=135 bytes_acked=76830880 bytes_sent=76838120 phase=slow_start Destination: 192.168.88.253:42620
[208747.097440] TCP: my_cca: seq=28100 cwnd=18 rtt=146 bytes_acked=77092968 bytes_sent=77100208 phase=slow_start Destination: 192.168.88.253:42620
[208747.100943] TCP: my_cca: seq=28200 cwnd=18 rtt=130 bytes_acked=77336232 bytes_sent=77343472 phase=slow_start Destination: 192.168.88.253:42620
[208747.104589] TCP: my_cca: seq=28300 cwnd=18 rtt=133 bytes_acked=77592528 bytes_sent=77598320 phase=slow_start Destination: 192.168.88.253:42620
[208747.108155] TCP: my_cca: seq=28400 cwnd=18 rtt=145 bytes_acked=77841584 bytes_sent=77847376 phase=slow_start Destination: 192.168.88.253:42620
[208747.111804] TCP: my_cca: seq=28500 cwnd=18 rtt=138 bytes_acked=78094984 bytes_sent=78102224 phase=slow_start Destination: 192.168.88.253:42620
[208747.117180] TCP: my_cca: seq=28600 cwnd=18 rtt=106 bytes_acked=78364312 bytes_sent=78371552 phase=slow_start Destination: 192.168.88.253:42620
[208747.120752] TCP: my_cca: seq=28700 cwnd=18 rtt=84 bytes_acked=78616264 bytes_sent=78622056 phase=slow_start Destination: 192.168.88.253:42620
[208747.124517] TCP: my_cca: seq=28800 cwnd=18 rtt=119 bytes_acked=78874008 bytes_sent=78881248 phase=slow_start Destination: 192.168.88.253:42620
[208747.128463] TCP: my_cca: seq=28900 cwnd=18 rtt=145 bytes_acked=79141888 bytes_sent=79149128 phase=slow_start Destination: 192.168.88.253:42620
[208747.131837] TCP: my_cca: seq=29000 cwnd=18 rtt=132 bytes_acked=79385152 bytes_sent=79392392 phase=slow_start Destination: 192.168.88.253:42620
[208747.136016] TCP: my_cca: seq=29100 cwnd=18 rtt=140 bytes_acked=79641448 bytes_sent=79647240 phase=slow_start Destination: 192.168.88.253:42620
[208747.139729] TCP: my_cca: seq=29200 cwnd=18 rtt=130 bytes_acked=79900640 bytes_sent=79907880 phase=slow_start Destination: 192.168.88.253:42620
[208747.143523] TCP: my_cca: seq=29300 cwnd=18 rtt=127 bytes_acked=80155488 bytes_sent=80162728 phase=slow_start Destination: 192.168.88.253:42620
[208747.147384] TCP: my_cca: seq=29400 cwnd=18 rtt=97 bytes_acked=80419024 bytes_sent=80423368 phase=slow_start Destination: 192.168.88.253:42620
[208747.150928] TCP: my_cca: seq=29500 cwnd=18 rtt=168 bytes_acked=80666632 bytes_sent=80672424 phase=slow_start Destination: 192.168.88.253:42620
[208747.154861] TCP: my_cca: seq=29600 cwnd=18 rtt=126 bytes_acked=80924376 bytes_sent=80931616 phase=slow_start Destination: 192.168.88.253:42620
[208747.158447] TCP: my_cca: seq=29700 cwnd=18 rtt=133 bytes_acked=81173432 bytes_sent=81180672 phase=slow_start Destination: 192.168.88.253:42620
[208747.169176] TCP: my_cca: seq=29800 cwnd=18 rtt=148 bytes_acked=81442760 bytes_sent=81448552 phase=slow_start Destination: 192.168.88.253:42620
[208747.172837] TCP: my_cca: seq=29900 cwnd=18 rtt=143 bytes_acked=81694712 bytes_sent=81701952 phase=slow_start Destination: 192.168.88.253:42620
[208747.176529] TCP: my_cca: seq=30000 cwnd=18 rtt=125 bytes_acked=81949560 bytes_sent=81956800 phase=slow_start Destination: 192.168.88.253:42620
[208747.180380] TCP: my_cca: seq=30100 cwnd=18 rtt=94 bytes_acked=82201512 bytes_sent=82205856 phase=slow_start Destination: 192.168.88.253:42620
[208747.184147] TCP: my_cca: seq=30200 cwnd=18 rtt=145 bytes_acked=82453464 bytes_sent=82460704 phase=slow_start Destination: 192.168.88.253:42620
[208747.187815] TCP: my_cca: seq=30300 cwnd=18 rtt=138 bytes_acked=82708312 bytes_sent=82715552 phase=slow_start Destination: 192.168.88.253:42620
[208747.191441] TCP: my_cca: seq=30400 cwnd=18 rtt=119 bytes_acked=82961712 bytes_sent=82968952 phase=slow_start Destination: 192.168.88.253:42620
[208747.195269] TCP: my_cca: seq=30500 cwnd=18 rtt=127 bytes_acked=83219456 bytes_sent=83225248 phase=slow_start Destination: 192.168.88.253:42620
[208747.198910] TCP: my_cca: seq=30600 cwnd=18 rtt=117 bytes_acked=83465616 bytes_sent=83472856 phase=slow_start Destination: 192.168.88.253:42620
